LAMMPS data file via write_data, version 2 Aug 2023, timestep = 3000000, units = lj

4000 atoms
3 atom types
2950 bonds
1 bond types

-8.068817172995645 8.068817172995645 xlo xhi
-8.068817172995645 8.068817172995645 ylo yhi
-8.068817172995645 8.068817172995645 zlo zhi

Masses

1 1
2 1
3 1

Atoms # full

1373 687 2 1 -5.173985766980678 -1.4186887308017706 -5.638236395079628 -1 0 3
3653 1042 3 -1 -7.407497548944525 -6.3853535786011335 -1.8536012120544791 0 0 0
2542 1014 1 0 -6.149966721828163 -3.6409036870619182 -6.711419909823151 1 0 0
1769 885 2 1 -5.467495524812243 -0.4265929677280642 -1.866680701644519 -1 0 1
3156 1029 1 0 -6.065130398818108 -2.460824999422349 -1.7869861502419622 1 0 -1
2650 1017 3 -1 -4.7018850801580445 -3.622641948386093 -1.62503272272044 -1 0 0
1570 785 1 0 -3.4090892869271885 -5.0933044473024305 -0.8223775498071763 -1 2 0
1386 693 1 0 -6.570248291131609 -1.3640544187652086 -3.1039037555133926 -1 -4 -2
799 400 2 1 -7.6702773887207485 -6.954442265336386 -5.708584318652425 -1 -2 1
3849 1047 3 -1 -6.19339018623182 -6.691434270873961 -7.124717088694217 1 1 0
2726 1019 3 -1 -5.149776377239426 -0.7083966979661289 -0.7559954847710824 0 0 0
1381 691 2 1 -3.0615527272872836 -6.127960914446706 -1.4352729575955467 0 3 0
1511 756 2 1 -2.999001504351379 -2.271321462272545 -2.4002075203090643 0 5 7
391 196 2 1 -5.07351802992687 -7.138753153158252 -5.068736220578021 2 2 1
1300 650 1 0 -3.1171100617387992 -5.635111053960848 -2.832671680635289 1 -1 -1
282 141 1 0 -1.9912576090067633 -1.484881442622501 -5.127506424966196 -2 -3 -2
1236 618 1 0 -5.457483464913064 -2.1056140946504582 -4.378522595318125 -1 1 2
1238 619 1 0 -1.4801762852645428 -1.5999638647906869 -6.877623153151662 0 3 0
154 77 1 0 -4.0814139774403575 -0.29865799076758837 -6.925563311516105 3 -1 -1
996 498 1 0 -3.678838017834914 -3.4116161101758777 -6.8872396270390865 -2 0 3
3266 1032 1 0 -7.512022922232808 -4.801365787350123 -0.30617697872460725 0 0 1
3155 1029 1 0 -6.913762091980411 -1.755557623915318 -2.0586989100213144 1 0 -1
3160 1029 1 0 -6.030651245824295 -4.814575377394051 -1.7607378367784576 1 0 -1
230 115 1 0 -3.4846579814222824 -6.943135105701968 -5.453523803781181 1 4 -1
3658 1042 3 -1 -7.667157874953018 -7.968421079081178 -4.336549332451576 0 0 0
3500 1038 3 -1 -1.6135352365608773 -3.957801691892187 -6.028879451413988 1 1 1
2673 1017 1 0 -5.521937216427572 -1.8159905911037688 -0.7369205262030631 -1 0 0
961 481 2 1 -4.401429891026018 -0.7141783347943633 -0.012543988977509307 1 2 3
3565 1040 3 -1 -3.876767191129945 -2.5998898246057207 -5.345896013209057 0 0 -1
800 400 1 0 -7.587590086657998 -7.9100075957047995 -5.555882051196163 -1 -2 1
2425 1011 1 0 -0.6643542620422238 -6.207456291501876 -7.812099067830439 -1 1 0
2911 1023 1 0 -0.272685941649045 -0.22214172887268546 -2.566766160284629 0 1 1
3518 1038 1 0 -0.9200046483794768 -2.577083805108244 -4.744446863749249 1 1 1
3875 1047 1 0 -4.831374686093446 -3.996677630795589 -4.806006482109958 1 1 0
1180 590 1 0 -0.15593057120438836 -5.819915236364878 -3.4956913418702404 2 2 3
1127 564 2 1 -1.7168505793475042 -5.860435639558947 -5.952976032369127 1 3 2
3914 1048 1 0 -0.07780205688024644 -6.2804688241667925 -0.569687177741301 1 0 1
3380 1035 3 -1 -6.801889376766689 -2.505227770756628 -5.472875592311732 0 0 0
3682 1043 3 -1 -2.511965299323192 -8.032508539450799 -1.1524372740021929 0 0 1
2407 1011 3 -1 -1.4966310716920788 -7.530460936051321 -7.6815994395404505 -1 1 0
2543 1014 1 0 -7.494828880022841 -2.65032580506586 -7.39402451777545 1 0 0
3538 1039 3 -1 -0.4392466248588365 -1.2411158519896697 -6.099269667679177 0 0 0
980 490 1 0 -4.440404747810687 -1.336499582060168 -6.673565729677442 -3 -3 2
3568 1040 3 -1 -4.277065375083401 -1.6458069035052736 -3.5309049961307144 0 0 -1
2746 1019 1 0 -6.031411981493083 -0.7840739469978972 -0.48488335838811525 0 0 0
3874 1047 1 0 -3.3742987328141343 -4.695637990486045 -4.973385194495288 1 1 0
3439 1036 1 0 -1.336128575298721 -2.957574892220724 -0.11282570655430256 0 -1 0
2097 1003 3 -1 -0.014709705573967113 -1.9034275105899123 -1.0172515756185239 0 0 0
1748 874 1 0 -5.048774096720278 -7.7555985900809645 -1.0233743870841743 1 4 1
775 388 2 1 -3.3131233232046595 -2.2183651239104085 -4.647477603934588 1 -1 1
2909 1023 1 0 -2.887710745396962 -0.08271291318770402 -4.014506942751036 0 1 1
3873 1047 1 0 -4.3497704460427515 -6.512210414812849 -5.933521731241418 1 1 0
1862 931 1 0 -7.427782405268938 -4.516968750827967 -3.363293590578562 1 1 -2
1107 554 2 1 -7.523624091532236 -4.490796618363859 -4.643641597704362 3 0 -3
64 32 1 0 -2.032911044160696 -4.214232813088304 -3.0230790616986343 0 -1 3
1026 513 1 0 -5.50152705932055 -4.317654875308346 -5.8093042574020535 3 -3 0
406 203 1 0 -0.343226282638164 -1.5268495305938696 -4.81256182955769 -1 1 -2
1569 785 2 1 -3.976933314709675 -5.734325940799291 -0.49142331186957416 -1 2 0
3571 1040 3 -1 -5.602519429172048 -0.6020419837640603 -5.202371093790779 0 0 -1
3728 1044 3 -1 -0.1780220966211461 -7.165575538086971 -4.920137476856517 1 0 0
3182 1030 1 0 -5.627821020614421 -7.824941702385687 -1.8339725677572725 1 2 1
561 281 2 1 -0.6170345234867698 -2.2277976518655667 -6.432760920087266 1 -1 0
1829 915 2 1 -8.008460167908108 -0.44634870785318537 -0.7916140128789713 0 6 -2
3858 1047 3 -1 -2.9550489218909837 -3.2420027647484035 -2.7007636966590107 1 1 0
1388 694 1 0 -1.19772274702113 -3.106941464466628 -1.748801927252756 2 0 -2
3898 1048 3 -1 -2.5303002536028796 -6.1204449844514714 -3.780713571808364 1 0 1
909 455 2 1 -2.610528064407278 -3.3569723193405556 -3.72643582981323 0 1 -2
1237 619 2 1 -2.185516551020168 -1.5853473111473102 -6.1798603343641965 0 3 0
1144 572 1 0 -2.787699548712051 -2.208422007433234 -0.7587522277917108 1 0 -2
3499 1038 3 -1 -0.9753828161050633 -3.2498345423038657 -5.751146595418173 1 1 1
1581 791 2 1 -6.612765899497642 -5.645280899294562 -2.035433620629006 0 1 2
3395 1035 1 0 -7.809224454298355 -3.967926459494553 -6.101068068762853 0 0 0
1944 972 1 0 -2.2920102385905796 -5.38781023501851 -6.657414583810367 -1 -1 1
3065 1027 1 0 -5.922149724177894 -6.759847580267198 -0.36874001504186105 2 0 -1
1031 516 2 1 -4.185406432434382 -0.450396051738279 -2.87107291139501 3 -1 3
643 322 2 1 -4.628279141787794 -7.490510056654182 -1.8709326149898875 0 0 0
234 117 1 0 -3.754118157763134 -7.752587799493711 -6.542486604246618 2 2 2
2892 1023 3 -1 -2.062691978195005 -0.2573104009663689 -2.440612075227577 0 1 1
872 436 1 0 -7.362282388896944 -3.6906333555186963 -7.954189571668281 2 1 2
3876 1047 1 0 -3.6144451908891275 -4.8885721898381 -3.4972748653218892 1 1 0
146 73 1 0 -7.4689778561064495 -5.624599723222693 -3.8817580156390936 4 3 0
2541 1014 1 0 -5.247210153083428 -2.2427106676454542 -6.366858415368094 1 0 0
1025 513 2 1 -6.003016844921922 -3.9259602767271664 -5.111977626544412 3 -3 0
3656 1042 3 -1 -7.712222067875481 -6.634378233895079 -3.8182294264221217 0 0 0
650 325 1 0 -1.7013613469344175 -0.8577419792083321 -1.4380404592990137 1 -1 2
813 407 2 1 -6.287811486740226 -3.467248904046169 -1.0085775274430906 -2 2 -2
3852 1047 3 -1 -5.653132375156317 -6.331281568116383 -5.382721150972687 1 1 0
3855 1047 3 -1 -4.639175072079301 -4.7710268057267395 -4.351561822805066 1 1 0
1522 761 1 0 -4.7861297017622455 -6.5267775922606805 -0.11639605886813888 -2 -1 -1
274 137 1 0 -2.7518269640177984 -7.4203470308322625 -7.4552973466742944 -1 0 4
533 267 2 1 -0.7090541898608462 -6.905026269629802 -3.9919235455665856 -1 -3 2
3440 1036 1 0 -2.402305419189422 -5.306649129122972 -0.9202295151705165 0 -1 0
3570 1040 3 -1 -5.0870849169726755 -1.1579260496297357 -4.615862563127752 0 0 -1
3677 1042 1 0 -8.008337979515671 -6.215780046892462 -4.703190486506682 0 0 0
1358 679 1 0 -1.0618824322900027 -4.891142572929028 -3.3735828685829587 -2 -1 0
1943 972 2 1 -2.1443761802106156 -4.438314836861731 -6.877840507097631 -1 -1 1
1068 534 1 0 -0.0797162358252903 -0.3452374006321719 -4.5891560795509205 0 1 0
1521 761 2 1 -5.064925002417231 -6.2440623590556985 -1.0316873289088053 -2 -1 -1
3588 1040 1 0 -3.5169401064716803 -1.518829601485062 -4.084471484785604 0 0 -1
1003 502 2 1 -6.606087170136558 -1.5676029275018335 -1.0652406491984394 1 0 -3
1193 597 2 1 -0.4322663280934549 -1.2995926663944077 -2.6709289647804293 2 1 -1
1617 809 2 1 -1.7157860290047076 -0.08523638323230465 -5.2117489220593765 1 0 -2
700 350 1 0 -5.691854478875006 -3.7994410702385855 -4.06229836083108 0 -3 -1
